ID PUNTO DE VENTA,PUNTO DE VENTA,ID SAP,PAÍS,ID REGIONAL,REGIONAL,DEPARTAMENTO,ID CIUDAD,CIUDAD,CEDI,ID ZONA,LATITUD,LONGITUD,ID CANAL,CANAL,ID SUBCANAL,SUBCANAL,ID TIPOLOGÍA,TIPOLOGÍA,ID CADENA,CADENA,ID SEGMENTO,SEGMENTO,ESTADO,DIRECCIÓN,ID BARRIO,BARRIO,CLIENTE ID,CLIENTE,ESTADO ASOC CLIENTE,ID LAB
2271073,ALGOMERKAR VERBEBAL,227013260.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.764913,-74.03288,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 188 11 74,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227013260.0
2270592,ALGOMERKAR ZIPA,426024870.0,COLOMBIA,39380005,CENTRO NORTE,CUNDINAMARCA,25899,ZIPAQUIRÁ,CEDI ZIPAQUIRA,,5.036808,-73.99675,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 7 23 33,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,426024870.0
2271074,ALGOMERKAR ZIPA 1,426008002.0,COLOMBIA,39380005,CENTRO NORTE,CUNDINAMARCA,25899,ZIPAQUIRÁ,CEDI ZIPAQUIRA,,5.026452,-74.003132,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 8 06 32,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,426008002.0
2270610,ALKOMPRAR,365000391.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,CEDI ZIPAQUIRA,,3.3850099,-76.5385566,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,VIA 40 NO50B 54,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,365000391.0
2270607,ALKOMPRAR,121014507.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,CEDI ZIPAQUIRA,,3.3850099,-76.5385566,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,CL 13 80 117,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,121014507.0
2270608,ALKOMPRAR,112026248.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5615,RIONEGRO,CEDI ZIPAQUIRA,,3.3850099,-76.5385566,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,CL 43 54 139,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112026248.0
2270609,ALKOMPRAR,1634019059.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68081,BARRANCABERMEJA,CEDI ZIPAQUIRA,,3.3850099,-76.5385566,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,DG 56 Nª 18A 88 LC 216,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1634019059.0
2270593,ALKOMPRAR-CABERTA S.A,101006861.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,CEDI ZIPAQUIRA,,10.9871412,-74.8057364,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,KR 40 50B 54,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101006861.0
2271075,ALKOSTO BARRANQUILLA,101005680.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,POSTOBON BARRANQUILLA,,11.0123,-74.8283,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,CL 98 51B 91,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101005680.0
2270594,ALKOSTO CALI NORTE,103148729.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,POSTOBON BARRANQUILLA,,3.4838628,-76.4987857,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,KR 3N 64 45,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103148729.0
2270595,ALKOSTO CENTRO,1330000272.0,COLOMBIA,39380003,OCCIDENTE,NARIÑO,52001,PASTO,GAS. CORDOBA PASTO,,1.2177756,-77.2791808,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,CL 19 KR 28 ESQ CENTRO,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1330000272.0
2270596,ALKOSTO IPIALES,1331043210.0,COLOMBIA,39380003,OCCIDENTE,NARIÑO,52356,IPIALES,GAS. CORDOBA PASTO,,0.8283798,-77.6415032,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,KR 5 17 54,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1331043210.0
2270597,ALKOSTO S.A. COMIDAS,422089389.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,HIPINTO CUCUTA,,4.5701344,-74.1211247,224426,GRANDES CUENTAS,286925,ALKOSTO,308956,NO APLICA   ,2354,ALKOSTO,286926,ALKOSTO,ACTIVO,CL 45C SUR 51 90 LC 9,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422089389.0
2270598,ALMACEN PARAISO S.A,1736002791.0,COLOMBIA,39380006,SANTANDER,BOYACA,15001,TUNJA,CEDI TUNJA,,5.569485,-73.33865,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,TV 0A ESTE 66A 18,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1736002791.0
2270599,ALMACEN PARAISO S.A.,1736000800.0,COLOMBIA,39380006,SANTANDER,BOYACA,15001,TUNJA,CEDI TUNJA,,5.522773,-73.365645,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 11 N 9 24 54,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1736000800.0
2270600,ALMACENES EXITO . SA,1229047856.0,COLOMBIA,39380006,SANTANDER,META,50001,VILLAVICENCIO,CEDI TUNJA,,4.1491688,-73.6285475,224426,GRANDES CUENTAS,286299,EXITO,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,301986,EXITO,ACTIVO,AV 15 40 CE,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1229047856.0
2270601,ALMACENES EXITO GIRON,2971084626.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68307,GIRÓN,HIPINTO BUCARAMANGA,,7.1067429,-73.1196641,224426,GRANDES CUENTAS,286299,EXITO,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,301986,EXITO,ACTIVO,KR 17 N 59 51,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971084626.0
2270117,ALMACENES EXITO S.A,365006107.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,HIPINTO BUCARAMANGA,,11.0239776,-74.8652139,224426,GRANDES CUENTAS,286299,EXITO,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,301986,EXITO,ACTIVO,KR 26 3 A 01,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,365006107.0
2270118,ALMACENES EXITO S.A.,1735005970.0,COLOMBIA,39380006,SANTANDER,BOYACA,15759,SOGAMOSO,HIPINTO BUCARAMANGA,,5.7155074,-72.9289267,224426,GRANDES CUENTAS,286299,EXITO,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,301986,EXITO,ACTIVO,KR 12 11 52,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735005970.0
2270119,ALMACENES EXITO SA,163072152.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5266,ENVIGADO,HIPINTO BUCARAMANGA,,6.186887,-75.581648,224426,GRANDES CUENTAS,286299,EXITO,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,301986,EXITO,ACTIVO,KR 48 32BSUR 139,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,163072152.0
2270120,ALMACENES LA 14 _CRISTALES,103038443.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,HIPINTO BUCARAMANGA,,3.4301805,-76.5521225,224426,GRANDES CUENTAS,269175,LA 14,308956,NO APLICA   ,2729,LA 14,269174,LA 14,ACTIVO,CL 11 OESTE 36D 86,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103038443.0
2270121,ALMACENES LA 14 CARTAGO,107012767.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76147,CARTAGO,HIPINTO BUCARAMANGA,,4.7567228,-75.9346276,224426,GRANDES CUENTAS,269175,LA 14,308956,NO APLICA   ,2729,LA 14,269174,LA 14,ACTIVO,KR 2 34 15 VIA SANTA ANA,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,107012767.0
2270122,ALMACENES LA 14 S A,103085964.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,HIPINTO BUCARAMANGA,,3.3688719,-76.523466,224426,GRANDES CUENTAS,269175,LA 14,308956,NO APLICA   ,2729,LA 14,269174,LA 14,ACTIVO,KR 98B 25 130,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103085964.0
2270123,ALMACENES LA 14 S.A TP 34 CAL. ESTA,103146892.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,HIPINTO BUCARAMANGA,,3.4652877,-76.5136409,224426,GRANDES CUENTAS,269175,LA 14,308956,NO APLICA   ,2729,LA 14,269174,LA 14,ACTIVO,KR 1 37 36,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103146892.0
2270611,ALMACENES OLIMPICA,215874501.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,HIPINTO BUCARAMANGA,,4.6404678,-74.1554124,224426,GRANDES CUENTAS,286297,OLIMPICA,308956,NO APLICA   ,2355,OLIMPICA S.A,193987,STO,ACTIVO,AV 3 29 69,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215874501.0
2270612,ALMACENES OLIMPICA,215875475.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,HIPINTO BUCARAMANGA,,4.6404678,-74.1554124,224426,GRANDES CUENTAS,286297,OLIMPICA,308956,NO APLICA   ,2355,OLIMPICA S.A,193987,STO,ACTIVO,CL 10 27 56,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215875475.0
2271076,ALMACENES PARAISO #13 SOGAMOSO,1735008728.0,COLOMBIA,39380006,SANTANDER,BOYACA,15759,SOGAMOSO,HIPINTO DUITAMA,,5.716743,-72.9280727,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 13 12 68,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735008728.0
2270615,ALMACENES PARAISO S A -BIC #11,1735002662.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.825855,-73.043725,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 4 N 10 16,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735002662.0
2270616,ALMACENES PARAISO S A -BIC #2,1735101331.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.828788,-73.032626,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 17 15 21,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735101331.0
2270614,ALMACENES PARAISO S A -BIC #3,1735101330.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.825382,-73.032984,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 15 18 73,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735101330.0
2270613,ALMACENES PARAISO S A -BIC #4,1735101259.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.815243,-73.031117,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 30 9A 27,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735101259.0
2271077,ALMACENES PARAISO S.A 12,1735002664.0,COLOMBIA,39380006,SANTANDER,BOYACA,15759,SOGAMOSO,HIPINTO DUITAMA,,5.713517,-72.928472,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 10 10 56,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735002664.0
2270124,ALMACENES PARAISO S.A 15,1735018433.0,COLOMBIA,39380006,SANTANDER,BOYACA,15516,PAIPA,HIPINTO DUITAMA,,5.78368,-73.119323,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 14 22 23,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735018433.0
2270125,ALMACENES PARAISO S.A 16,1735019216.0,COLOMBIA,39380006,SANTANDER,BOYACA,15759,SOGAMOSO,HIPINTO DUITAMA,,5.709647,-72.938722,9256,SUPERETES,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 17 2 85 LC 101,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735019216.0
2271078,ALMACENES PARAISO SA 1,1735000105.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.827537,-73.027952,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 18 20 A 32,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735000105.0
2271079,ALMACENES PARAISO SA 10,1735001640.0,COLOMBIA,39380006,SANTANDER,BOYACA,15759,SOGAMOSO,HIPINTO DUITAMA,,5.725575,-72.922222,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 11 23 56,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735001640.0
2271080,ALMACENES PARAISO SA BIC #9,1735300005.0,COLOMBIA,39380006,SANTANDER,BOYACA,15238,DUITAMA,HIPINTO DUITAMA,,5.8348215,-73.0336519,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 9 18 33,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735300005.0
2271081,ALMACENES SUPER DIA,422165121.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.58689,-74.118587,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 35 SUR 26D 35,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422165121.0
2271082,ALMACENES SUPERDIA,422157823.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.56237378,-74.08862177,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 29 SUR 4 60 ESTE,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422157823.0
2270126,ANDREA KATHERINE BARRANCO VILLEGAS,2971086738.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68001,BUCARAMANGA,HIPINTO BUCARAMANGA,,7.0931978,-73.0920147,9256,SUPERETES,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 58 14 21,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,2971086738.0
2270127,ANGLO INV SAS,1735005066.0,COLOMBIA,39380006,SANTANDER,BOYACA,15516,PAIPA,HIPINTO DUITAMA,,5.782362,-73.117327,9256,SUPERETES,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 25 22 71,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735005066.0
2270128,APA AUTOSERVICIO PAR,422220304.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.621784,-74.0670498,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 7 34 05,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422220304.0
2271287,ARAMAR SUPERMERCADOS S A S.,1735014836.0,COLOMBIA,39380006,SANTANDER,BOYACA,15516,PAIPA,HIPINTO DUITAMA,,5.7758749,-73.1146858,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 27 15 79,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735014836.0
2271288,ARAMAR SUPERMERCADOS S A S.,1735014634.0,COLOMBIA,39380006,SANTANDER,BOYACA,15516,PAIPA,HIPINTO DUITAMA,,5.78267,-73.118992,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312430,E,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 22 23 11,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1735014634.0
2271101,ARDILA GARZON DORALBA.,106019334.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,POSTOBON BELLO,,6.334743,-75.563126,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 51 56 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106019334.0
2271083,ARGELIA #2,106051771.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2413051,-75.5583896,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 47 2 B BIS B 170,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106051771.0
2270129,ARROYAVE AUTOSERVICIO.,227038586.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.724548,-74.091203,9256,SUPERETES,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 93 128 F 14,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227038586.0
2270130,ASOTEDESCO,1634914066.0,COLOMBIA,39380006,SANTANDER,SANTANDER,68081,BARRANCABERMEJA,CEDI BARRANCABERMEJA,,7.0686688,-73.8360135,9256,SUPERETES,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 38 61 30,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1634914066.0
2271084,AUTO FRUVER,10421079125.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,GASCOL CENTRO,,4.6399405,-74.0617695,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 54 5 11,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,10421079125.0
2271085,AUTO SERVICIO 5 ESTRELLAS,106067681.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,POSTOBON BELLO,,6.325698,-75.541109,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,AVDA 36 C 42 D BIS D 39,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106067681.0
2270131,AUTO SERVICIO AL COSTO,103035270.0,COLOMBIA,39380003,OCCIDENTE,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,POSTOBON YUMBO,,3.415385,-76.468784,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 26M3 122 01,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,103035270.0
2270132,AUTO SERVICIO COLSUBSIDIO CL.26,421036672.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,POSTOBON YUMBO,,4.6228255,-74.0776677,224426,GRANDES CUENTAS,228116,COLSUBSIDIO SUPERMERCADO,308956,NO APLICA   ,2546,COLSUBSIDIO,228115,COLSUBSIDIO SUPERMERCADO,ACTIVO,CL 26 24 34,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,421036672.0
2271086,AUTO SERVICIO COMPRE MAX,227029574.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.7081089,-74.1237911,9256,SUPERETES,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 71 A 107 A 26,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227029574.0
2271087,AUTO SERVICIO EL RECREO,112022287.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,CEDI RIONEGRO,,6.212511833,-75.50207517,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KM 15 CORREGIMIENTO SANTA ELENA,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112022287.0
2281170,AUTO SERVICIO EL RECREO,112029200.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,CEDI RIONEGRO,,6.151556,-75.364679,9256,SUPERETES,308956,NO APLICA   ,308956,NO APLICA   ,130290,NO APLICA   ,308921,NO APLICA,ACTIVO,KM 11 N 499 KR 36 E KR SANTA ELEN,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,112029200.0
2270133,AUTO SERVICIO LA BENDICION,106200526.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5088,BELLO,POSTOBON BELLO,,6.259397,-75.618086,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 102B 47C 28,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106200526.0
2271088,AUTO SERVICIO LA MEJOR ESQUINA DE M,104090173.0,COLOMBIA,39380002,COSTA,BOLIVAR,13001,CARTAGENA,POSTOBON CARTAGENA,,10.413176,-75.533896,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 22 29 01 AV DE LA ASAMBLEA,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,104090173.0
2270134,AUTO SERVICIO MERCA FACIL,101002596.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8634,SABANAGRANDE,POSTOBON BARRANQUILLA,,10.7891764,-74.7575134,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 7 11 70,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101002596.0
2271089,AUTO SERVICIO TODO EN UNO CUCUTA,1128124228.0,COLOMBIA,39380006,SANTANDER,NORTE DE SANTANDER,54001,CÚCUTA,HIPINTO CUCUTA,,7.905678,-72.484112,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312427,B,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 5 AN 18E 07,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1128124228.0
2271090,AUTOSERVCIO 10 Y 20 MENOS,422162684.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASCOL SUR,,4.612968,-74.210464,9256,SUPERETES,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 80I 85A SUR 15 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,422162684.0
2271091,AUTOSERVICIO AHORRA MAS JN,227029703.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.7129851,-74.1373481,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 67 116 B 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227029703.0
2270135,AUTOSERVICIO AHORREMAS,215067712.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.687042,-74.143932,9256,SUPERETES,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 112 23 C 04,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215067712.0
2271092,AUTOSERVICIO ALGOMERKAR,227015574.0,COLOMBIA,39380005,CENTRO NORTE,BOGOTA D.C,11001,BOGOTÁ,LUX CEDI LA 80,,4.7602759,-74.0337038,260802,SUPERM. REGIONAL,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,CL 183 11 64,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,227015574.0
2271093,AUTOSERVICIO BALCONED PANORAMA,106000653.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.230529,-75.560308,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312428,C,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 32 32 81,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106000653.0
2271094,AUTOSERVICIO BARATON,106034203.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2656916,-75.548498,7761,MINIMERCADOS,286927,AUTOSERVICIOS,312429,D,98694,AUTOSERVICIOS,308921,NO APLICA,ACTIVO,KR 37 71 10,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106034203.0
